id,time,user,msg
1754,14:52:17,tsunji_b3,P1+: KAMEHAMEHA
1755,14:52:19,guymay1702,P1+:kick
1755,14:52:19,moszamos098,P1+: nice !!!!!
1757,14:52:21,pankornza,-P1-: Nothing to say but you so noob
1758,14:52:22,toodthaiindy,P2-: no no no no wayyyyy
1759,14:52:23,moszamos098,P1+: kick
1763,14:52:28,tsunji_b3,P1+:Final FLASH
1772,14:53:15,nineria_nananai,P2-: Lets me have lunch
1772,14:53:15,copper_coyn,P2-: omae wa mou shindeiru
1811,14:53:55,toodthaiindy,P2-: stop stop stop!!!
1823,14:54:07,tsunji_b3,P1-:Loser bye
1824,14:54:08,toodthaiindy,P2-: lol
1837,14:54:21,toodthaiindy,P2-: take away
1849,14:54:33,toodthaiindy,P1+: fight
1852,14:54:36,toodthaiindy,P1+: kick
1862,14:54:46,toodthaiindy,P1+: kill him plz
1874,14:54:58,copper_coyn,P1+: fighting!!!
1885,14:55:08,nineria_nananai,P2-: --
1906,14:55:30,nineria_nananai,P1+: Number one!
