id,time,user,msg
869,17:46:51,moszamos098,2 muda muda
869,17:46:51,thanapatodyssey,2 die
871,17:46:53,tonguip2020,1 win
871,17:46:53,thanapatodyssey,1 win
872,17:46:54,jamessgle,2 noob
872,17:46:54,moszamos098,2 muda muda muda
872,17:46:54,thanapatodyssey,2 die
872,17:46:54,nineria_nananai,1 let's gooo
873,17:46:55,jamessgle,2 ez
873,17:46:55,thanapatodyssey,1 win
874,17:46:56,l3lackmegas,2 hackkkk
875,17:46:57,tonguip2020,1 win win
875,17:46:57,thanapatodyssey,2 die
876,17:46:58,mrforzechy,1 win!
876,17:46:58,nineria_nananai,2 noob
876,17:46:59,thanapatodyssey,1 win
877,17:46:59,moszamos098,2 muda muda muda muda
877,17:46:59,jamessgle,2 die
878,17:47:00,nineria_nananai,1 die
878,17:47:00,thanapatodyssey,2 die
878,17:47:00,tonguip2020,1
879,17:47:01,l3lackmegas,2 cheater
879,17:47:01,moszamos098,2 ora
879,17:47:01,thanapatodyssey,1 win
879,17:47:01,nineria_nananai,1 win
880,17:47:02,jamessgle,1 win
881,17:47:04,moszamos098,2 ora ora
882,17:47:04,nineria_nananai,1 win2lose
884,17:47:06,thanapatodyssey,2 die
884,17:47:06,jamessgle,1 go
884,17:47:07,moszamos098,2 ora ora ora ora
885,17:47:07,nineria_nananai,2 lose
885,17:47:07,thanapatodyssey,1 win
886,17:47:08,jamessgle,1 win
886,17:47:08,mrforzechy,2 give up!
886,17:47:09,thanapatodyssey,2 die
887,17:47:09,moszamos098,2 ora +++
888,17:47:10,thanapatodyssey,1 win
890,17:47:12,jamessgle,1 good
890,17:47:12,nineria_nananai,1 ora orai
890,17:47:13,thanapatodyssey,2 die
891,17:47:14,tonguip2020,2 lol
891,17:47:15,moszamos098,2 ez
892,17:47:15,thanapatodyssey,1 win
892,17:47:15,nineria_nananai,2 lose
893,17:47:16,jamessgle,1 wow
893,17:47:16,moszamos098,2lose
894,17:47:17,thanapatodyssey,2 die
894,17:47:18,nineria_nananai,2 --hp
896,17:47:19,thanapatodyssey,1 win
896,17:47:19,moszamos098,2 ka
896,17:47:19,jamessgle,2 lose
897,17:47:20,tonguip2020,2 lose
897,17:47:20,thanapatodyssey,2 ide
897,17:47:20,moszamos098,2 jok
897,17:47:21,mrforzechy,1 kick!
897,17:47:21,nineria_nananai,1 hp+++++
898,17:47:22,thanapatodyssey,1 win
898,17:47:22,moszamos098,2 k
899,17:47:23,nineria_nananai,1 buff
899,17:47:23,tonguip2020,1 win
900,17:47:24,thanapatodyssey,1 1 1 1
900,17:47:24,mrforzechy,1 punch!
901,17:47:25,moszamos098,2 s
901,17:47:25,nineria_nananai,2 nerf
901,17:47:25,thanapatodyssey,2 2 2 2
902,17:47:26,thanapatodyssey,1 1 1
903,17:47:27,moszamos098,2 a
903,17:47:28,thanapatodyssey,2 2
904,17:47:28,moszamos098,2 j
905,17:47:29,thanapatodyssey,1 1
905,17:47:29,moszamos098,2 a
906,17:47:31,jamessgle,1 gogogogogogogo
907,17:47:31,thanapatodyssey,1 1 2
908,17:47:32,moszamos098,2 1
908,17:47:33,thanapatodyssey,1 2
908,17:47:33,tonguip2020,1 Don't let this game
909,17:47:33,mrforzechy,1 get him
909,17:47:34,nineria_nananai,2 hp === 0
909,17:47:34,moszamos098,2 w2
911,17:47:35,thanapatodyssey,1 2 2
911,17:47:35,moszamos098,2 z
911,17:47:35,jamessgle,1 god
912,17:47:36,moszamos098,2 ez
912,17:47:37,thanapatodyssey,2 2 2 2
913,17:47:37,nineria_nananai,1 win
914,17:47:38,moszamos098,2 322
914,17:47:39,thanapatodyssey,1  2 2 2
916,17:47:40,moszamos098,2 ka
916,17:47:40,nineria_nananai,2 ez
916,17:47:41,thanapatodyssey,1 2 2 2 2
917,17:47:42,mrforzechy,1 bring him dead!
918,17:47:42,moszamos098,2 jok
918,17:47:43,thanapatodyssey,1 2 2 2
919,17:47:43,tonguip2020,2 go die
920,17:47:44,moszamos098,2 kak
921,17:47:45,thanapatodyssey,1 2222
921,17:47:46,moszamos098,2 z
922,17:47:47,thanapatodyssey,2 win
922,17:47:47,moszamos098,2 a
923,17:47:47,nineria_nananai,2 just go home bro!
924,17:47:48,thanapatodyssey,2 die
925,17:47:49,moszamos098,2 d
926,17:47:50,jamessgle,1 !
926,17:47:50,moszamos098,2 f
927,17:47:51,seazagamer,2 die
927,17:47:52,thanapatodyssey,2 die dei
928,17:47:53,moszamos098,2 die
929,17:47:53,thanapatodyssey,2 die
930,17:47:54,nineria_nananai,1 !!!!
930,17:47:54,tonguip2020,1 won
930,17:47:55,moszamos098,2 bobo
931,17:47:56,thanapatodyssey,2 die2 d
932,17:47:56,moszamos098,2 ka
933,17:47:58,moszamos098,2 jok
934,17:47:58,tonguip2020,1 win
934,17:47:58,thanapatodyssey,2 die
934,17:47:58,nineria_nananai,2 what...
935,17:47:59,jamessgle,2 W+
935,17:48:00,moszamos098,2 ngo
937,17:48:01,moszamos098,2 kak
937,17:48:02,tonguip2020,1 won
937,17:48:02,thanapatodyssey,2 die 1
937,17:48:02,nineria_nananai,1 gooo
938,17:48:03,moszamos098,2 k
939,17:48:04,nineria_nananai,1 start
940,17:48:04,moszamos098,2 a
940,17:48:04,thanapatodyssey,win 1
940,17:48:04,tonguip2020,1 win
941,17:48:05,moszamos098,2 k
941,17:48:06,thanapatodyssey,1 win
942,17:48:06,nineria_nananai,1 deploy
942,17:48:07,moszamos098,2 ez
943,17:48:07,boatmessi02,1 go go
944,17:48:08,tonguip2020,1 won
945,17:48:09,moszamos098,2 lose
946,17:48:10,jamessgle,2 ez
947,17:48:11,moszamos098,2 loser
948,17:48:12,l3lackmegas,2 is this call fight?
948,17:48:13,nineria_nananai,2 let lose
949,17:48:13,moszamos098,2 ngo
949,17:48:13,jamessgle,1 win
950,17:48:14,thanapatodyssey,1 win 1
950,17:48:15,tonguip2020,1 win
951,17:48:15,boatmessi02,1 kill kill
951,17:48:15,moszamos098,2 asd
951,17:48:16,nineria_nananai,1 gg
952,17:48:17,jamessgle,2 ez
952,17:48:17,thanapatodyssey,1 win
954,17:48:18,moszamos098,2k di
955,17:48:20,jamessgle,1 win
955,17:48:20,nineria_nananai,1 ads
956,17:48:21,moszamos098,2 mude mude
957,17:48:21,jamessgle,1 fight
957,17:48:22,moszamos098,2mude
958,17:48:23,mrforzechy,1 kick him
959,17:48:24,tonguip2020,2 lol
959,17:48:24,moszamos098,2 mude
959,17:48:24,thanapatodyssey,2 die
959,17:48:24,l3lackmegas,1 gg
960,17:48:25,nineria_nananai,1 beep beep
961,17:48:25,jamessgle,1 win
961,17:48:25,l3lackmegas,2 ez
961,17:48:26,thanapatodyssey,1 win
961,17:48:26,moszamos098,2 muda
964,17:48:28,jamessgle,1 go
964,17:48:29,moszamos098,2 muda muda'
965,17:48:30,thanapatodyssey,2 die
965,17:48:30,nineria_nananai,1 i'm a cheap
966,17:48:31,tonguip2020,2 olo
966,17:48:31,seazagamer,1 INVINCIBLE
966,17:48:31,moszamos098,2 ora mude
967,17:48:31,thanapatodyssey,1 win
967,17:48:32,mrforzechy,1 play it
968,17:48:32,thanapatodyssey,2 die
968,17:48:33,moszamos098,2 weeb
969,17:48:34,thanapatodyssey,1 win
970,17:48:34,moszamos098,2 ngo
970,17:48:35,jamessgle,1 win
